time,temperature_forecast,humidity_forecast,windspeed_forecast,sw_radiation_forecast,cloud_cover_forecast,precipitation_forecast,apparent_temperature_forecast
2023-02-15 01:00:00+00:00,2.1,95,3.8,0.0,77,0.0,-0.4
2023-02-15 02:00:00+00:00,1.7,95,3.8,0.0,100,0.0,-0.8
2023-02-15 03:00:00+00:00,0.9,98,3.8,0.0,100,0.0,-1.6
2023-02-15 04:00:00+00:00,1.0,98,4.0,0.0,100,0.0,-1.6
2023-02-15 05:00:00+00:00,1.4,98,4.4,0.0,100,0.0,-1.2
2023-02-15 06:00:00+00:00,1.4,100,3.1,0.0,100,0.0,-0.9
2023-02-15 07:00:00+00:00,1.9,99,1.8,0.0,100,0.0,-0.2
2023-02-15 08:00:00+00:00,3.0,94,2.1,14.0,100,0.0,1.0
2023-02-15 09:00:00+00:00,3.3,91,4.0,87.0,91,0.0,1.0
2023-02-15 10:00:00+00:00,5.8,86,3.1,217.0,100,0.0,3.8
2023-02-15 11:00:00+00:00,8.3,77,3.8,247.0,100,0.0,6.4
2023-02-15 12:00:00+00:00,11.6,62,10.9,359.0,100,0.0,8.7
2023-02-15 13:00:00+00:00,13.1,60,12.9,346.0,0,0.0,10.1
2023-02-15 14:00:00+00:00,14.1,58,14.2,374.0,0,0.0,11.0
2023-02-15 15:00:00+00:00,14.7,53,14.8,295.0,0,0.0,11.4
2023-02-15 16:00:00+00:00,14.0,57,12.2,181.0,0,0.0,11.1
2023-02-15 17:00:00+00:00,12.4,65,10.2,57.0,0,0.0,10.0
2023-02-15 18:00:00+00:00,10.8,73,9.8,0.0,63,0.0,8.5
2023-02-15 19:00:00+00:00,10.0,79,11.9,0.0,100,0.0,7.4
2023-02-15 20:00:00+00:00,9.6,81,11.0,0.0,97,0.0,7.2
2023-02-15 21:00:00+00:00,9.4,84,11.0,0.0,99,0.1,7.0
2023-02-15 22:00:00+00:00,9.6,86,10.9,0.0,100,0.0,7.3
2023-02-15 23:00:00+00:00,9.3,90,8.2,0.0,100,0.0,7.6
2023-02-16 00:00:00+00:00,9.4,93,8.6,0.0,97,0.0,7.8
2023-02-16 01:00:00+00:00,9.1,93,9.0,0.0,99,0.0,7.3
2023-02-16 02:00:00+00:00,8.9,93,7.5,0.0,100,0.0,7.3
2023-02-16 03:00:00+00:00,8.9,89,11.3,0.0,100,0.0,6.5
2023-02-16 04:00:00+00:00,8.6,80,7.1,0.0,100,0.2,6.4
2023-02-16 05:00:00+00:00,8.4,85,7.4,0.0,100,0.1,6.4
2023-02-16 06:00:00+00:00,8.4,87,10.2,0.0,95,0.1,6.0
2023-02-16 07:00:00+00:00,8.6,89,10.0,0.0,100,0.1,6.3
2023-02-16 08:00:00+00:00,9.0,85,11.8,3.0,100,0.0,6.4
2023-02-16 09:00:00+00:00,9.1,85,14.7,13.0,100,0.0,6.2
2023-02-16 10:00:00+00:00,9.5,88,17.6,24.0,100,0.0,6.3
2023-02-16 11:00:00+00:00,10.0,89,17.5,45.0,100,0.0,7.0
2023-02-16 12:00:00+00:00,10.4,89,21.2,45.0,100,0.0,7.0
2023-02-16 13:00:00+00:00,11.0,89,18.4,76.0,100,0.0,8.1
2023-02-16 14:00:00+00:00,11.6,88,15.5,62.0,100,0.0,9.3
2023-02-16 15:00:00+00:00,11.6,86,13.1,58.0,100,0.0,9.5
2023-02-16 16:00:00+00:00,11.9,87,12.8,38.0,100,0.0,10.0
2023-02-16 17:00:00+00:00,11.9,87,12.8,19.0,81,0.0,10.0
2023-02-16 18:00:00+00:00,11.5,87,14.0,1.0,100,0.0,9.3
2023-02-16 19:00:00+00:00,11.0,89,10.8,0.0,100,0.0,9.3
2023-02-16 20:00:00+00:00,10.7,92,10.5,0.0,100,0.0,9.0
2023-02-16 21:00:00+00:00,10.6,85,15.9,0.0,86,0.0,7.9
2023-02-16 22:00:00+00:00,10.1,88,15.0,0.0,72,0.0,7.5
2023-02-16 23:00:00+00:00,10.2,89,18.2,0.0,95,0.0,7.2
2023-02-17 00:00:00+00:00,10.5,91,19.5,0.0,88,0.0,7.5
2023-02-17 01:00:00+00:00,10.8,92,19.3,0.0,99,0.0,7.9
2023-02-17 02:00:00+00:00,11.0,93,18.9,0.0,96,0.0,8.3
2023-02-17 03:00:00+00:00,11.2,91,20.0,0.0,88,0.0,8.2
2023-02-17 04:00:00+00:00,11.5,90,21.1,0.0,100,0.0,8.5
2023-02-17 05:00:00+00:00,11.6,84,22.6,0.0,100,0.0,8.0
2023-02-17 06:00:00+00:00,11.6,85,21.3,0.0,86,0.0,8.3
2023-02-17 07:00:00+00:00,11.4,86,23.2,0.0,92,0.0,7.8
2023-02-17 08:00:00+00:00,11.6,85,25.2,8.0,97,0.0,7.7
2023-02-17 09:00:00+00:00,11.5,85,22.0,40.0,100,0.0,8.0
2023-02-17 10:00:00+00:00,11.6,84,25.3,62.0,100,0.0,7.6
2023-02-17 11:00:00+00:00,12.0,83,28.0,67.0,100,0.0,7.7
2023-02-17 12:00:00+00:00,13.3,77,24.9,94.0,100,0.0,9.6
2023-02-17 13:00:00+00:00,13.6,75,18.6,120.0,86,0.0,10.7
2023-02-17 14:00:00+00:00,14.1,72,16.9,163.0,85,0.0,11.4
2023-02-17 15:00:00+00:00,14.2,73,18.0,98.0,99,0.0,11.4
2023-02-17 16:00:00+00:00,14.0,74,18.6,129.0,44,0.0,11.2
2023-02-17 17:00:00+00:00,13.3,78,15.4,51.0,100,0.0,11.0
2023-02-17 18:00:00+00:00,12.5,82,16.9,1.0,100,0.0,9.9
2023-02-17 19:00:00+00:00,12.2,85,14.7,0.0,100,0.0,10.1
2023-02-17 20:00:00+00:00,12.3,86,14.6,0.0,100,0.0,10.2
2023-02-17 21:00:00+00:00,11.9,87,12.7,0.0,100,0.0,10.0
2023-02-17 22:00:00+00:00,11.6,91,13.8,0.0,100,0.0,9.7
2023-02-17 23:00:00+00:00,11.8,90,14.8,0.0,100,0.0,9.7
2023-02-18 00:00:00+00:00,12.0,88,14.6,0.0,100,0.0,10.0
2023-02-18 01:00:00+00:00,11.9,88,17.9,0.0,100,0.0,9.3
2023-02-18 02:00:00+00:00,11.8,84,19.3,0.0,100,0.0,8.8
2023-02-18 03:00:00+00:00,11.3,82,18.9,0.0,100,0.0,8.2
2023-02-18 04:00:00+00:00,11.0,80,21.3,0.0,100,0.0,7.3
2023-02-18 05:00:00+00:00,10.8,78,22.2,0.0,100,0.0,6.9
2023-02-18 06:00:00+00:00,10.6,77,23.3,0.0,100,0.0,6.4
2023-02-18 07:00:00+00:00,10.5,78,22.6,0.0,96,0.0,6.4
2023-02-18 08:00:00+00:00,10.5,80,22.3,9.0,100,0.0,6.5
2023-02-18 09:00:00+00:00,11.1,80,21.3,31.0,100,0.0,7.5
2023-02-18 10:00:00+00:00,11.4,82,22.5,59.0,100,0.0,7.8
2023-02-18 11:00:00+00:00,12.1,81,18.3,91.0,100,0.0,9.2
2023-02-18 12:00:00+00:00,12.4,77,18.4,63.0,100,0.0,9.3
2023-02-18 13:00:00+00:00,12.4,79,20.9,72.0,100,0.0,9.0
2023-02-18 14:00:00+00:00,13.1,75,20.2,155.0,100,0.0,9.8
2023-02-18 15:00:00+00:00,12.8,79,15.3,162.0,100,0.0,10.4
2023-02-18 16:00:00+00:00,12.8,76,18.9,71.0,100,0.0,9.8
2023-02-18 17:00:00+00:00,12.5,75,19.1,37.0,100,0.0,9.2
2023-02-18 18:00:00+00:00,12.0,77,17.5,1.0,100,0.0,9.0
2023-02-18 19:00:00+00:00,11.5,79,19.4,0.0,100,0.0,8.1
2023-02-18 20:00:00+00:00,10.8,79,19.1,0.0,100,0.0,7.4
2023-02-18 21:00:00+00:00,10.6,79,18.1,0.0,97,0.0,7.2
2023-02-18 22:00:00+00:00,10.1,82,17.8,0.0,46,0.0,6.8
2023-02-18 23:00:00+00:00,9.6,84,15.8,0.0,28,0.0,6.5
2023-02-19 00:00:00+00:00,9.8,82,16.4,0.0,47,0.0,6.7
2023-02-19 01:00:00+00:00,9.3,84,16.6,0.0,27,0.0,6.1
2023-02-19 02:00:00+00:00,8.8,85,15.2,0.0,28,0.0,5.7
2023-02-19 03:00:00+00:00,8.9,80,15.5,0.0,76,0.0,5.6
2023-02-19 04:00:00+00:00,8.6,81,15.5,0.0,95,0.0,5.2
2023-02-19 05:00:00+00:00,8.3,81,16.3,0.0,45,0.0,4.8
2023-02-19 06:00:00+00:00,8.3,80,14.4,0.0,98,0.0,5.0
2023-02-19 07:00:00+00:00,8.3,80,13.7,0.0,100,0.0,5.1
2023-02-19 08:00:00+00:00,8.3,77,13.2,22.0,72,0.0,5.1
2023-02-19 09:00:00+00:00,8.7,77,10.0,126.0,84,0.0,6.0
2023-02-19 10:00:00+00:00,9.4,65,14.3,229.0,23,0.0,5.8
2023-02-19 11:00:00+00:00,10.2,61,14.0,354.0,39,0.0,6.5
2023-02-19 12:00:00+00:00,11.2,58,13.8,414.0,60,0.0,7.6
2023-02-19 13:00:00+00:00,11.9,55,13.5,421.0,0,0.0,8.3
2023-02-19 14:00:00+00:00,12.4,52,13.0,395.0,0,0.0,8.9
2023-02-19 15:00:00+00:00,12.9,54,12.6,314.0,8,0.0,9.7
2023-02-19 16:00:00+00:00,12.8,57,11.3,199.0,1,0.0,9.9
2023-02-19 17:00:00+00:00,12.4,60,8.4,72.0,0,0.0,9.9
2023-02-19 18:00:00+00:00,11.3,61,8.4,3.0,100,0.0,8.7
2023-02-19 19:00:00+00:00,10.5,67,11.9,0.0,0,0.0,7.5
2023-02-19 20:00:00+00:00,9.7,72,14.3,0.0,0,0.0,6.4
2023-02-19 21:00:00+00:00,9.2,77,14.1,0.0,0,0.0,6.0
2023-02-19 22:00:00+00:00,8.4,82,15.1,0.0,47,0.0,5.1
2023-02-19 23:00:00+00:00,7.9,85,17.5,0.0,63,0.0,4.2
2023-02-20 00:00:00+00:00,7.5,86,16.2,0.0,59,0.0,4.0
2023-02-20 01:00:00+00:00,7.3,87,16.4,0.0,56,0.0,3.7
2023-02-20 02:00:00+00:00,7.2,88,14.8,0.0,61,0.0,3.9
2023-02-20 03:00:00+00:00,7.0,88,15.6,0.0,90,0.0,3.6
2023-02-20 04:00:00+00:00,7.2,89,16.1,0.0,86,0.0,3.8
2023-02-20 05:00:00+00:00,7.5,89,15.8,0.0,97,0.0,4.2
2023-02-20 06:00:00+00:00,7.4,91,15.3,0.0,100,0.0,4.2
2023-02-20 07:00:00+00:00,7.7,90,16.3,0.0,86,0.0,4.4
2023-02-20 08:00:00+00:00,7.9,89,16.4,20.0,77,0.0,4.6
2023-02-20 09:00:00+00:00,8.3,87,19.0,89.0,100,0.0,4.6
2023-02-20 10:00:00+00:00,9.3,81,20.7,101.0,100,0.0,5.3
2023-02-20 11:00:00+00:00,9.6,81,18.7,113.0,100,0.0,6.0
2023-02-20 12:00:00+00:00,9.4,82,18.5,159.0,100,0.0,5.8
2023-02-20 13:00:00+00:00,11.0,75,20.4,200.0,95,0.0,7.2
2023-02-20 14:00:00+00:00,12.0,73,19.2,166.0,92,0.0,8.6
2023-02-20 15:00:00+00:00,11.4,77,17.8,178.0,95,0.0,8.2
2023-02-20 16:00:00+00:00,12.1,74,14.2,134.0,66,0.0,9.4
2023-02-20 17:00:00+00:00,12.0,76,12.0,55.0,69,0.0,9.8
2023-02-20 18:00:00+00:00,11.0,81,10.9,2.0,10,0.0,8.8
2023-02-20 19:00:00+00:00,10.3,84,9.6,0.0,18,0.0,8.3
2023-02-20 20:00:00+00:00,9.5,88,7.9,0.0,40,0.0,7.8
2023-02-20 21:00:00+00:00,8.9,90,11.0,0.0,56,0.0,6.6
2023-02-20 22:00:00+00:00,8.5,90,10.8,0.0,63,0.0,6.2
2023-02-20 23:00:00+00:00,8.4,91,12.3,0.0,96,0.0,5.8
2023-02-21 00:00:00+00:00,8.5,92,10.8,0.0,100,0.0,6.2
2023-02-21 01:00:00+00:00,8.5,94,9.7,0.0,97,0.0,6.5
2023-02-21 02:00:00+00:00,8.7,92,10.6,0.0,90,0.0,6.5
2023-02-21 03:00:00+00:00,8.8,89,11.1,0.0,96,0.0,6.4
2023-02-21 04:00:00+00:00,8.6,85,9.4,0.0,100,0.0,6.3
2023-02-21 05:00:00+00:00,8.5,87,7.6,0.0,100,0.0,6.5
2023-02-21 06:00:00+00:00,8.5,85,6.1,0.0,100,0.0,6.7
2023-02-21 07:00:00+00:00,8.4,85,5.1,0.0,100,0.0,6.6
2023-02-21 08:00:00+00:00,8.4,86,7.0,18.0,100,0.0,6.5
2023-02-21 09:00:00+00:00,8.1,85,5.2,76.0,99,0.0,6.3
2023-02-21 10:00:00+00:00,8.9,79,6.6,141.0,97,0.0,6.8
2023-02-21 11:00:00+00:00,10.1,72,8.7,233.0,91,0.0,7.7
2023-02-21 12:00:00+00:00,9.4,83,8.6,300.0,100,0.0,7.3
2023-02-21 13:00:00+00:00,10.0,80,10.7,270.0,92,0.0,7.6
2023-02-21 14:00:00+00:00,10.4,75,6.9,252.0,83,0.0,8.4
2023-02-21 15:00:00+00:00,9.9,78,9.0,272.0,73,0.0,7.6
2023-02-21 16:00:00+00:00,9.6,77,5.1,188.0,23,0.0,7.8
2023-02-21 17:00:00+00:00,9.2,78,2.9,78.0,8,0.0,7.7
2023-02-21 18:00:00+00:00,8.2,81,3.6,3.0,62,0.0,6.5
2023-02-21 19:00:00+00:00,7.3,87,4.4,0.0,64,0.0,5.6
2023-02-21 20:00:00+00:00,6.6,90,5.4,0.0,100,0.0,4.7
2023-02-21 21:00:00+00:00,6.1,90,6.9,0.0,100,0.0,3.8
2023-02-21 22:00:00+00:00,5.6,92,4.7,0.0,79,0.0,3.6
2023-02-21 23:00:00+00:00,5.3,93,3.4,0.0,100,0.0,3.4
2023-02-22 00:00:00+00:00,5.5,91,3.5,0.0,100,0.0,3.6
2023-02-22 01:00:00+00:00,5.3,91,3.1,0.0,100,0.0,3.5
2023-02-22 02:00:00+00:00,5.4,92,1.9,0.0,100,0.0,3.8
2023-02-22 03:00:00+00:00,5.5,97,2.9,0.0,97,0.0,3.9
2023-02-22 04:00:00+00:00,5.4,96,0.5,0.0,79,0.0,4.1
2023-02-22 05:00:00+00:00,5.4,96,3.2,0.0,100,0.0,3.7
2023-02-22 06:00:00+00:00,5.9,95,7.0,0.0,100,0.0,3.7
2023-02-22 07:00:00+00:00,6.0,95,3.1,0.0,99,0.4,4.4
2023-02-22 08:00:00+00:00,6.3,95,4.5,8.0,100,0.0,4.5
2023-02-22 09:00:00+00:00,6.6,92,9.0,42.0,100,0.2,4.1
2023-02-22 10:00:00+00:00,7.3,88,12.0,102.0,97,1.0,4.4
2023-02-22 11:00:00+00:00,7.9,84,11.7,155.0,100,0.2,5.1
2023-02-22 12:00:00+00:00,8.2,87,8.9,132.0,100,0.1,5.9
2023-02-22 13:00:00+00:00,8.7,85,8.3,101.0,100,0.1,6.6
2023-02-22 14:00:00+00:00,8.9,84,7.6,99.0,100,0.0,6.9
2023-02-22 15:00:00+00:00,8.7,87,8.2,58.0,100,0.0,6.6
2023-02-22 16:00:00+00:00,8.6,87,6.1,54.0,100,0.0,6.9
2023-02-22 17:00:00+00:00,8.4,88,4.3,25.0,100,0.0,6.9
2023-02-22 18:00:00+00:00,8.0,88,4.0,2.0,93,0.0,6.4
2023-02-22 19:00:00+00:00,7.6,83,6.2,0.0,40,0.0,5.4
2023-02-22 20:00:00+00:00,6.5,87,5.0,0.0,41,0.0,4.4
2023-02-22 21:00:00+00:00,6.5,87,5.2,0.0,89,0.0,4.5
2023-02-22 22:00:00+00:00,6.3,86,5.8,0.0,90,0.0,4.1
2023-02-22 23:00:00+00:00,5.9,87,7.9,0.0,100,0.0,3.4
2023-02-23 00:00:00+00:00,5.9,88,8.5,0.0,98,0.0,3.2
2023-02-23 01:00:00+00:00,5.8,90,7.6,0.0,100,0.0,3.3
2023-02-23 02:00:00+00:00,5.8,91,6.4,0.0,100,0.0,3.5
2023-02-23 03:00:00+00:00,6.0,90,8.8,0.0,100,0.0,3.4
2023-02-23 04:00:00+00:00,6.2,89,9.4,0.0,100,0.0,3.5
2023-02-23 05:00:00+00:00,6.2,89,9.8,0.0,90,0.0,3.5
2023-02-23 06:00:00+00:00,6.4,90,12.6,0.0,95,0.0,3.4
2023-02-23 07:00:00+00:00,6.5,89,14.4,0.0,100,0.0,3.1
2023-02-23 08:00:00+00:00,6.8,86,14.0,11.0,100,0.0,3.5
2023-02-23 09:00:00+00:00,6.8,84,14.0,26.0,100,0.0,3.4
2023-02-23 10:00:00+00:00,7.1,82,15.6,64.0,100,0.0,3.4
2023-02-23 11:00:00+00:00,7.2,80,16.5,68.0,100,0.1,3.4
2023-02-23 12:00:00+00:00,7.9,74,17.3,73.0,99,0.1,3.9
2023-02-23 13:00:00+00:00,7.9,73,16.4,158.0,100,0.0,4.0
2023-02-23 14:00:00+00:00,8.3,71,16.9,200.0,92,0.0,4.3
2023-02-23 15:00:00+00:00,7.8,72,14.0,113.0,100,0.0,4.1
2023-02-23 16:00:00+00:00,7.5,69,13.0,51.0,100,0.0,3.8
2023-02-23 17:00:00+00:00,7.1,68,13.6,31.0,92,0.0,3.2
2023-02-23 18:00:00+00:00,6.1,74,8.9,3.0,59,0.0,3.0
2023-02-23 19:00:00+00:00,5.6,76,6.8,0.0,82,0.0,2.7
2023-02-23 20:00:00+00:00,4.6,81,5.5,0.0,0,0.0,1.9
2023-02-23 21:00:00+00:00,3.9,77,6.2,0.0,0,0.0,0.9
2023-02-23 22:00:00+00:00,3.2,82,5.2,0.0,3,0.0,0.4
2023-02-23 23:00:00+00:00,2.7,84,4.8,0.0,0,0.0,-0.1
2023-02-24 00:00:00+00:00,2.2,82,4.4,0.0,59,0.0,-0.6
2023-02-24 01:00:00+00:00,1.7,84,4.0,0.0,100,0.0,-1.1
2023-02-24 02:00:00+00:00,1.3,84,4.5,0.0,100,0.0,-1.6
2023-02-24 03:00:00+00:00,1.4,87,6.4,0.0,100,0.0,-1.7
2023-02-24 04:00:00+00:00,1.4,84,7.2,0.0,100,0.0,-1.9
2023-02-24 05:00:00+00:00,1.8,83,7.8,0.0,100,0.0,-1.5
2023-02-24 06:00:00+00:00,2.2,84,9.1,0.0,100,0.0,-1.2
2023-02-24 07:00:00+00:00,2.5,84,9.9,0.0,100,0.0,-1.0
2023-02-24 08:00:00+00:00,3.0,83,10.0,21.0,100,0.0,-0.5
2023-02-24 09:00:00+00:00,3.4,82,9.7,59.0,100,0.0,0.0
2023-02-24 10:00:00+00:00,4.4,81,9.4,147.0,99,0.0,1.2
2023-02-24 11:00:00+00:00,5.1,82,8.9,122.0,100,0.0,2.0
2023-02-24 12:00:00+00:00,6.3,87,7.6,110.0,100,0.0,3.8
2023-02-24 13:00:00+00:00,7.2,87,5.9,94.0,100,0.0,5.1
2023-02-24 14:00:00+00:00,7.9,85,6.8,104.0,96,0.1,5.9
2023-02-24 15:00:00+00:00,9.3,69,13.1,210.0,89,0.0,5.9
2023-02-24 16:00:00+00:00,8.8,66,17.2,195.0,95,0.0,4.6
2023-02-24 17:00:00+00:00,7.7,67,12.9,63.0,100,0.0,4.0
2023-02-24 18:00:00+00:00,6.9,69,10.7,3.0,100,0.0,3.5
2023-02-24 19:00:00+00:00,6.1,72,12.0,0.0,95,0.0,2.5
2023-02-24 20:00:00+00:00,5.5,76,10.8,0.0,53,0.0,2.0
2023-02-24 21:00:00+00:00,5.0,79,11.5,0.0,84,0.0,1.5
2023-02-24 22:00:00+00:00,4.9,78,10.8,0.0,89,0.0,1.4
2023-02-24 23:00:00+00:00,4.6,82,10.7,0.0,66,0.0,1.2
2023-02-25 00:00:00+00:00,4.2,82,9.3,0.0,93,0.0,0.9
2023-02-25 01:00:00+00:00,3.8,85,8.9,0.0,100,0.0,0.7
2023-02-25 02:00:00+00:00,3.7,85,10.7,0.0,100,0.0,0.3
2023-02-25 03:00:00+00:00,3.7,85,10.2,0.0,78,0.0,0.4
2023-02-25 04:00:00+00:00,3.3,86,11.4,0.0,100,0.0,-0.3
2023-02-25 05:00:00+00:00,2.8,87,10.6,0.0,67,0.0,-0.7
2023-02-25 06:00:00+00:00,3.1,85,11.4,0.0,85,0.0,-0.5
2023-02-25 07:00:00+00:00,3.1,85,10.4,0.0,63,0.0,-0.4
2023-02-25 08:00:00+00:00,3.1,83,11.7,49.0,0,0.0,-0.7
2023-02-25 09:00:00+00:00,4.1,81,13.3,183.0,15,0.0,0.3
2023-02-25 10:00:00+00:00,5.4,75,13.8,307.0,31,0.0,1.5
2023-02-25 11:00:00+00:00,6.4,66,19.9,341.0,100,0.0,1.4
2023-02-25 12:00:00+00:00,7.0,59,16.3,288.0,90,0.0,2.5
2023-02-25 13:00:00+00:00,7.4,59,17.9,275.0,88,0.0,2.7
2023-02-25 14:00:00+00:00,7.6,56,19.0,244.0,100,0.0,2.6
2023-02-25 15:00:00+00:00,7.2,57,15.5,181.0,83,0.0,2.7
2023-02-25 16:00:00+00:00,6.7,58,17.1,151.0,47,0.0,2.0
2023-02-25 17:00:00+00:00,6.0,60,14.8,60.0,68,0.0,1.6
2023-02-25 18:00:00+00:00,5.5,65,12.6,5.0,42,0.0,1.4
2023-02-25 19:00:00+00:00,4.5,72,10.9,0.0,0,0.0,0.8
2023-02-25 20:00:00+00:00,3.7,77,9.7,0.0,0,0.0,0.2
2023-02-25 21:00:00+00:00,3.4,81,10.6,0.0,48,0.0,-0.2
2023-02-25 22:00:00+00:00,3.0,85,9.9,0.0,0,0.0,-0.4
2023-02-25 23:00:00+00:00,2.6,88,10.6,0.0,0,0.0,-1.0
2023-02-26 00:00:00+00:00,2.6,86,9.4,0.0,62,0.0,-0.8
2023-02-26 01:00:00+00:00,2.2,86,10.5,0.0,0,0.0,-1.4
2023-02-26 02:00:00+00:00,1.9,87,10.8,0.0,0,0.0,-1.8
2023-02-26 03:00:00+00:00,1.7,87,9.7,0.0,0,0.0,-1.8
2023-02-26 04:00:00+00:00,1.4,88,10.1,0.0,63,0.0,-2.3
2023-02-26 05:00:00+00:00,1.7,85,11.7,0.0,78,0.0,-2.2
2023-02-26 06:00:00+00:00,1.9,84,11.2,0.0,0,0.0,-1.9
2023-02-26 07:00:00+00:00,1.8,81,13.8,0.0,74,0.0,-2.5
2023-02-26 08:00:00+00:00,2.1,79,12.1,49.0,0,0.0,-2.0
2023-02-26 09:00:00+00:00,3.2,72,9.7,190.0,0,0.0,-0.5
2023-02-26 10:00:00+00:00,5.0,62,12.4,325.0,0,0.0,0.9
2023-02-26 11:00:00+00:00,6.5,49,16.1,428.0,0,0.0,1.6
2023-02-26 12:00:00+00:00,6.7,47,19.0,356.0,100,0.0,1.3
2023-02-26 13:00:00+00:00,7.1,47,19.5,276.0,100,0.0,1.6
2023-02-26 14:00:00+00:00,7.2,49,17.6,291.0,98,0.0,2.1
2023-02-26 15:00:00+00:00,6.9,50,16.8,249.0,100,0.0,2.0
2023-02-26 16:00:00+00:00,6.5,54,15.8,123.0,79,0.0,1.8
2023-02-26 17:00:00+00:00,6.0,56,12.0,99.0,0,0.0,1.9
2023-02-26 18:00:00+00:00,4.9,55,8.7,9.0,0,0.0,1.1
2023-02-26 19:00:00+00:00,3.8,62,8.1,0.0,0,0.0,0.1
2023-02-26 20:00:00+00:00,3.0,62,8.1,0.0,0,0.0,-0.8
2023-02-26 21:00:00+00:00,2.5,60,8.4,0.0,0,0.0,-1.4
2023-02-26 22:00:00+00:00,2.0,65,8.6,0.0,0,0.0,-1.9
2023-02-26 23:00:00+00:00,1.6,72,8.7,0.0,0,0.0,-2.2
2023-02-27 00:00:00+00:00,1.4,73,8.3,0.0,0,0.0,-2.4
2023-02-27 01:00:00+00:00,1.1,75,6.1,0.0,22,0.0,-2.3
2023-02-27 02:00:00+00:00,1.1,76,6.2,0.0,81,0.0,-2.3
2023-02-27 03:00:00+00:00,1.2,79,8.0,0.0,28,0.0,-2.4
2023-02-27 04:00:00+00:00,1.1,82,6.9,0.0,0,0.0,-2.3
2023-02-27 05:00:00+00:00,1.0,83,7.2,0.0,42,0.0,-2.4
2023-02-27 06:00:00+00:00,1.4,84,6.8,0.0,63,0.0,-1.8
2023-02-27 07:00:00+00:00,1.6,85,7.3,0.0,100,0.0,-1.7
2023-02-27 08:00:00+00:00,2.5,84,8.9,24.0,79,0.0,-0.9
2023-02-27 09:00:00+00:00,3.4,82,8.3,131.0,17,0.0,0.2
2023-02-27 10:00:00+00:00,5.2,75,11.6,315.0,30,0.0,1.6
2023-02-27 11:00:00+00:00,7.0,59,15.5,414.0,65,0.0,2.5
2023-02-27 12:00:00+00:00,7.2,58,16.2,344.0,62,0.0,2.7
2023-02-27 13:00:00+00:00,7.6,53,15.2,382.0,49,0.0,3.1
2023-02-27 14:00:00+00:00,8.0,50,18.1,289.0,100,0.0,3.0
2023-02-27 15:00:00+00:00,7.8,54,13.6,191.0,100,0.0,3.5
2023-02-27 16:00:00+00:00,7.3,60,13.7,102.0,100,0.0,3.2
2023-02-27 17:00:00+00:00,6.6,65,9.9,82.0,64,0.0,3.1
2023-02-27 18:00:00+00:00,5.3,72,11.2,8.0,87,0.0,1.6
2023-02-27 19:00:00+00:00,4.6,73,12.9,0.0,51,0.0,0.6
2023-02-27 20:00:00+00:00,4.0,70,11.0,0.0,78,0.0,0.1
2023-02-27 21:00:00+00:00,3.9,74,10.8,0.0,21,0.0,0.1
2023-02-27 22:00:00+00:00,3.2,74,9.2,0.0,51,0.0,-0.4
2023-02-27 23:00:00+00:00,2.9,79,9.2,0.0,83,0.0,-0.6
2023-02-28 00:00:00+00:00,2.7,82,9.5,0.0,0,0.0,-0.8
2023-02-28 01:00:00+00:00,2.4,86,9.7,0.0,0,0.0,-1.0
2023-02-28 02:00:00+00:00,2.1,88,9.0,0.0,0,0.0,-1.2
2023-02-28 03:00:00+00:00,2.0,91,8.2,0.0,0,0.0,-1.2
2023-02-28 04:00:00+00:00,1.9,93,7.6,0.0,0,0.0,-1.2
2023-02-28 05:00:00+00:00,1.6,94,6.6,0.0,37,0.0,-1.3
2023-02-28 06:00:00+00:00,1.8,93,6.1,0.0,16,0.0,-1.0
2023-02-28 07:00:00+00:00,1.7,94,8.4,0.0,40,0.0,-1.5
2023-02-28 08:00:00+00:00,1.9,98,8.2,48.0,94,0.0,-1.2
2023-02-28 09:00:00+00:00,3.4,91,7.2,105.0,94,0.0,0.5
2023-02-28 10:00:00+00:00,5.0,84,7.3,156.0,97,0.0,2.2
2023-02-28 11:00:00+00:00,6.3,75,15.5,141.0,100,0.0,2.3
2023-02-28 12:00:00+00:00,6.5,78,14.8,159.0,100,0.0,2.8
2023-02-28 13:00:00+00:00,7.0,78,12.0,112.0,100,0.0,3.7
2023-02-28 14:00:00+00:00,7.8,75,15.1,103.0,100,0.0,4.1
2023-02-28 15:00:00+00:00,7.0,79,14.1,91.0,100,0.0,3.5
2023-02-28 16:00:00+00:00,6.7,82,13.4,41.0,100,0.1,3.3
2023-02-28 17:00:00+00:00,6.6,82,13.1,30.0,100,0.0,3.2
2023-02-28 18:00:00+00:00,6.5,82,13.3,4.0,97,0.0,3.1
2023-02-28 19:00:00+00:00,6.0,80,13.8,0.0,100,0.0,2.4
2023-02-28 20:00:00+00:00,5.6,82,13.2,0.0,97,0.0,2.0
2023-02-28 21:00:00+00:00,5.3,86,11.4,0.0,89,0.0,2.0
2023-02-28 22:00:00+00:00,4.7,84,8.3,0.0,81,0.0,1.8
2023-02-28 23:00:00+00:00,4.0,90,3.6,0.0,53,0.0,1.8
2023-03-01 00:00:00+00:00,3.7,92,4.8,0.0,100,0.0,1.3
2023-03-01 01:00:00+00:00,3.6,92,5.2,0.0,100,0.0,1.1
2023-03-01 02:00:00+00:00,3.2,95,4.7,0.0,21,0.0,0.8
